say,0.05704354937640564
see,0.03179308934778164
go,0.03128194643222245
tell,0.023512574115722756
come,0.022490288284604375
take,0.020445716622367615
know,0.01911674504191372
look,0.018810059292578205
give,0.01748108771212431
ask,0.014618687384992843
cry,0.014414230218769168
make,0.012267429973420568
think,0.011858515640973216
get,0.011756287057861378
put,0.009405029646289103
leave,0.009405029646289103
sit,0.009302801063177265
begin,0.00899611531384175
feel,0.008893886730729912
turn,0.008791658147618075
find,0.008587200981394398
love,0.00848497239828256
seem,0.007769372316499694
answer,0.007769372316499694
hear,0.0075649151502760175
run,0.007462686567164179
want,0.007360457984052341
speak,0.006951543651604989
do,0.00684931506849315
call,0.006747086485381313
keep,0.006747086485381313
stand,0.006644857902269475
bring,0.006031486403598446
s,0.005929257820486608
try,0.00582702923737477
die,0.005520343488039256
carry,0.00531588632181558
kiss,0.005009200572480065
kill,0.0049069719893682275
help,0.004600286240032713
hold,0.004293600490697199
stop,0.004191371907585361
become,0.004089143324473523
lay,0.004089143324473523
set,0.003986914741361685
fall,0.003986914741361685
lie,0.003884686158249847
marry,0.003884686158249847
show,0.003884686158249847
could,0.0037824575751380088
meet,0.0036802289920261706
understand,0.0035780004089143325
throw,0.0035780004089143325
draw,0.0034757718258024944
walk,0.0034757718258024944
let,0.0034757718258024944
remember,0.0033735432426906563
pass,0.0033735432426906563
like,0.0033735432426906563
wake,0.0033735432426906563
lose,0.003271314659578818
use,0.003271314659578818
laugh,0.00316908607646698
add,0.003066857493355142
whisper,0.002964628910243304
grow,0.002964628910243304
open,0.002964628910243304
follow,0.002964628910243304
live,0.002964628910243304
send,0.0028624003271314658
wear,0.00265794316090779
lift,0.0024534859946841138
notice,0.0024534859946841138
touch,0.0024534859946841138
reach,0.0024534859946841138
have,0.0024534859946841138
catch,0.0023512574115722757
fly,0.0023512574115722757
move,0.0023512574115722757
sleep,0.0023512574115722757
start,0.0023512574115722757
watch,0.0022490288284604375
read,0.0022490288284604375
drop,0.0022490288284604375
sink,0.0022490288284604375
bear,0.0021468002453485994
lead,0.0021468002453485994
repeat,0.0021468002453485994
mean,0.0021468002453485994
write,0.0021468002453485994
seize,0.0020445716622367613
rush,0.0020445716622367613
raise,0.0020445716622367613
shake,0.0020445716622367613
forget,0.0020445716622367613
pull,0.0020445716622367613
wish,0.0020445716622367613
reply,0.0019423430791249234
jump,0.0019423430791249234
wait,0.0019423430791249234
would,0.0019423430791249234
eat,0.0018401144960130853
pick,0.0018401144960130853
comfort,0.0018401144960130853
hide,0.0017378859129012472
return,0.0017378859129012472
believe,0.0017378859129012472
dress,0.0017378859129012472
beg,0.0017378859129012472
talk,0.001635657329789409
break,0.001635657329789409
beat,0.001635657329789409
strike,0.001533428746677571
scream,0.001533428746677571
remain,0.001533428746677571
hurry,0.001533428746677571
push,0.001533428746677571
fling,0.0014312001635657329
listen,0.0014312001635657329
rise,0.0014312001635657329
place,0.0014312001635657329
observe,0.0014312001635657329
enter,0.001328971580453895
expect,0.001328971580453895
need,0.001328971580453895
lean,0.001328971580453895
exclaim,0.001328971580453895
thank,0.001328971580453895
please,0.001328971580453895
embrace,0.001328971580453895
offer,0.0012267429973420569
decide,0.0012267429973420569
suffer,0.0012267429973420569
inquire,0.0012267429973420569
smile,0.0012267429973420569
weep,0.0012267429973420569
finish,0.0012267429973420569
miss,0.0012267429973420569
cut,0.0012267429973420569
stay,0.0012267429973420569
order,0.0012267429973420569
blow,0.0012267429973420569
tie,0.0012267429973420569
warn,0.0011245144142302188
teach,0.0011245144142302188
glance,0.0011245144142302188
dream,0.0011245144142302188
ought,0.0011245144142302188
play,0.0011245144142302188
dare,0.0011245144142302188
tremble,0.0011245144142302188
explain,0.0011245144142302188
frighten,0.0011245144142302188
allow,0.0011245144142302188
spring,0.0011245144142302188
sell,0.0011245144142302188
drive,0.0011245144142302188
appear,0.0010222858311183807
cover,0.0010222858311183807
remind,0.0010222858311183807
save,0.0010222858311183807
gaze,0.0010222858311183807
fancy,0.0010222858311183807
assure,0.0010222858311183807
disturb,0.0010222858311183807
prevent,0.0010222858311183807
bury,0.0010222858311183807
continue,0.0010222858311183807
admire,0.0010222858311183807
treat,0.0010222858311183807
force,0.0009200572480065427
bind,0.0009200572480065427
possess,0.0009200572480065427
succeed,0.0009200572480065427
pause,0.0009200572480065427
round,0.0009200572480065427
hurt,0.0009200572480065427
fetch,0.0009200572480065427
arrive,0.0009200572480065427
refuse,0.0009200572480065427
fail,0.0009200572480065427
clasp,0.0009200572480065427
promise,0.0009200572480065427
whip,0.0009200572480065427
care,0.0008178286648947046
work,0.0008178286648947046
long,0.0008178286648947046
seek,0.0008178286648947046
receive,0.0008178286648947046
be,0.0008178286648947046
visit,0.0008178286648947046
grieve,0.0008178286648947046
approach,0.0008178286648947046
wander,0.0008178286648947046
accompany,0.0008178286648947046
join,0.0008178286648947046
pray,0.0008178286648947046
change,0.0008178286648947046
point,0.0008178286648947046
tear,0.0008178286648947046
roll,0.0008178286648947046
steal,0.0008178286648947046
sail,0.0008178286648947046
hand,0.0008178286648947046
murmur,0.0008178286648947046
step,0.0008178286648947046
insist,0.0008178286648947046
pay,0.0008178286648947046
worry,0.0008178286648947046
utter,0.0008178286648947046
declare,0.0008178286648947046
behold,0.0007156000817828664
recognize,0.0007156000817828664
shudder,0.0007156000817828664
buy,0.0007156000817828664
hit,0.0007156000817828664
resist,0.0007156000817828664
gather,0.0007156000817828664
address,0.0007156000817828664
choose,0.0007156000817828664
drink,0.0007156000817828664
manage,0.0007156000817828664
bow,0.0007156000817828664
